source_unit_id,document_order,path,block_kind,byte_start,byte_end,line_start,line_end,global_line_start,global_line_end,unit_sha256,review_status,review_epoch,review_disposition,source_status,uncertainty,secondary_roles,candidate_ids,route_ids,evidence_statement,review_stage,reviewer
U000074,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,476,866,9,10,176,177,883957e20a62b6f63c683ce31b5119c49040fa20543d4eebe50f7d62a98747aa,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000075,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,866,1353,11,12,178,179,848858c2a6ff1e56f8436e2ef6799873191cfb9bd3f51aa73c5421227fa4fb00,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000076,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,1353,1941,13,14,180,181,dbeaa2a9358804ce4299710973efcb164199b28cede6f8808634dc1e71227d53,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000077,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,1941,2439,15,16,182,183,a9363c1cb1b8195e4d1367601aa288127a5732087af05cede123e603e0629980,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000078,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,2439,2893,17,18,184,185,600a3b0be9f0cc040d83ff1e8f7bf7f9c727b99f7263f00f9921d3f1c8d6ca6a,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000079,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,2893,3394,19,20,186,187,bf4a2c5c2f2c3fed6a66414ed6992b67440b5bf9cf63e44668c7ddafd08e8eca,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000080,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,3394,3656,21,22,188,189,73cab425743819e1544b956665f5fbb8dccbadec30d7c50a5bf1f454f15264a0,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000081,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,3656,4199,23,24,190,191,076e13ee0bd73ba654e1406a49df8c65db358bf16c8753aefbbb127dc4bd7ef7,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000082,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,4199,4732,25,26,192,193,1ac32e3456e568e2738bff1dbbe197d9f4ec17ea548e043e41e2c69cea956b45,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000083,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,4732,5556,27,28,194,195,946b30b9dc6f02534e0b66e0771b623b51da08a81a30d0ae7009d69769371fdb,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000084,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,5556,6227,29,30,196,197,35de4875d9e8fa5502189ca1263eb8526e25d3b9c3773e706b8118fcda7e866d,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000085,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,6227,6815,31,32,198,199,3b130a3ed03221a673aeaee9d6ca900581cb0a28c2f79bf930738fea09d61970,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000086,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,6815,7403,33,34,200,201,e34400671285ab192a2c421a4daaa5d6ea21b7ad55a4517815be9a9d975c056d,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000087,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,7403,8360,35,36,202,203,f18e425f65a30cab195cd7c154d0c6baa3d0ed3fbc2a95ab1567ad54a3ec041d,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000088,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,8360,8953,37,38,204,205,8da4d2d297b0fd8f7d2552ae761e097bab03e5aad8cf7eab0c5b9e3a49bca507,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000089,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,8953,9356,39,40,206,207,53bafd4cd4f1584341c904e657784d10b6f6e5ffb5d7daaab6e157fa6915abaf,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000090,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,9356,9682,41,42,208,209,5edb14a61388bdc51809c7b2b83224adce38555327972e4158d119b3a1cb0d24,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000091,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,9682,10216,43,44,210,211,0a973ce260c4ecac45409b2529ed5a080cc0f7d8d079f20ac5a07882b18d973c,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000092,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,10216,10672,45,46,212,213,67e31191278ffc0d4808bb904fb1f2d1c07251451a3d2618e754a18b863bc46c,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000093,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,10672,11259,47,48,214,215,c4aa580c7e9ce1e239a795e4c7c5ac75433ee46572c1223812f01033f4648616,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000094,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,11259,11673,49,50,216,217,b7d199dd4afe63fdb7258bb846c56b10edb4e69a2bfdeaa067f1e7991ca560ec,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000095,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,11673,12196,51,52,218,219,4436f9e36b4eb224d3fca5e4146775dce31d2636f8c25f4b54caf9bea75bf10a,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000096,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,12196,12539,53,54,220,221,3b39023687f3af4ace6a2456dac505beac582ef205b4813b21442940be1abcd7,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000097,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,12539,12947,55,56,222,223,d3ee40b2a2ff78f9eaa5f249071ec46e5f43e37eb29d5b593d14727ba5f626f8,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000098,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,12947,13425,57,58,224,225,5d60e672ebce0267997386f438b0d77079cae23d14379d1a4892bd443cf45066,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000099,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,heading,13425,13455,59,60,226,227,3884a1af487bdf59169d274983d667bc130dcc8f5d1fc76fcd6e5e955aefbd13,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000100,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,13455,13936,61,62,228,229,de3497ab2001ec566cf3da393b3c292d6030b49c7b3048b740ecaf97dc0f216d,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000101,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,13936,14297,63,64,230,231,ada8529ae6617e5791a7d82fa2bc7cf406e0d42d74efb91e92a370568636f633,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000102,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,14297,14646,65,66,232,233,d91b851e9ccd29e1b53e6d604c62ce3876af95cc431c86fc40acbd1b841343d0,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000103,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,14646,14962,67,68,234,235,b78174dadfd3210856fe4e7b2fdbf2975096bb3ee69cbe4d5f59c6503e2e9d20,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000104,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,14962,15197,69,70,236,237,341e3d93b1fdce763c33c182d2f54441e3b32acf52ef3af9ef0eb8245a49de0e,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000105,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,15197,15928,71,72,238,239,02fa7ee0bc559b7d4cf1ffdf48bd1c1cd49002797cdb08f029b58fe64f731ef0,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000106,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,15928,16315,73,74,240,241,e3f93e1c09a4f62f66c9094babe9acdf25462ea102a479865a8319398c29e0ac,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000107,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,16315,16784,75,76,242,243,85ac24e5841ef80152a62675e81f2826053e3b38627c8ae6a6898c6e5e0da8f5,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000108,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,16784,17158,77,78,244,245,fa3870e63403e5443b947e0f9f208c085a11ed81b0c73cc73113eb3bcf7a7d28,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000109,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,17158,18487,79,80,246,247,cda81c56f2137a9213d2bf1230818954bcb1fed49b8e84364bba2f9a73433cba,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000110,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,18487,19586,81,82,248,249,e6f77b7fec7b6544f2002544ac8a8b1f74b52927eb2b9dea7e9d9975f7335321,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000111,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,19586,20461,83,84,250,251,066c51986ba4db032e31980aa94622c3deb111a4d9d1220751dd10a9930f4a39,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000112,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,20461,20857,85,86,252,253,815813223bb74b7c901ea4f40ddaf12af0c2f23c4f48dbb821bd10e95ebd18da,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000113,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,20857,21887,87,88,254,255,6307ff37ecadf28fda810932080dc37786630826a564db77463958a6ccd75e01,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000114,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,21887,22716,89,90,256,257,a35e4d149f3c94379d5d10d5a0937224c97a42f84b85b6cf737854d503dd8965,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000115,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,22716,23950,91,92,258,259,e5e99afe98e56d84636ad21d4671b7cbd07f9b77eb9ab2afdb674b8a47df9d3f,REVIEWED,1,APPLICATION_OR_EMULATION,CLEAR,,"[""APPLICATION"",""CONTROL_OR_COMPARISON""]",[],[],"This relations-to-other-areas unit discusses applications, scope, or comparison with another discipline without specifying a new native law.",5,ch01-foundations-reader-e1
U000116,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,heading,23950,23977,93,94,260,261,86ab43300159c076471b0134b7e9dbd4f5533b78ff83660a5188a606111a9f30,REVIEWED,1,NO_CONSTRUCTION,CLEAR,,[],[],[],"Reviewed in full; this Chapter 1 unit is conceptual framing, a heading, or general methodology without both a delimited identity and native semantic anchor.",5,ch01-foundations-reader-e1
U000117,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,23977,24313,95,96,262,263,0ca9874ad3d959e9505b03044e34c33bfb92416911fce64485409d01c9760839,REVIEWED,1,HISTORICAL_ONLY,CLEAR,,"[""HISTORICAL_MENTION"",""CONTROL_OR_COMPARISON""]",[],[],This survey-of-past-initiatives unit names a field or model family historically and comparatively but does not delimit reproducible candidate mechanics.,5,ch01-foundations-reader-e1
U000118,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,24313,25271,97,98,264,265,3ce2dabd6852b0bd66c252f785644f8097b8aef917e40cce46f20f1a030f5dcf,REVIEWED,1,HISTORICAL_ONLY,CLEAR,,"[""HISTORICAL_MENTION"",""CONTROL_OR_COMPARISON""]",[],[],This survey-of-past-initiatives unit names a field or model family historically and comparatively but does not delimit reproducible candidate mechanics.,5,ch01-foundations-reader-e1
U000119,3,CHAPTERS/01-The-Foundations-for-a-New-Kind-of-Science.md,paragraph,25271,25966,99,100,266,267,47b2c76a43e803bcade6bf0c0b551b6e7d8236e9ae605a0b97a5f9235f7bb589,REVIEWED,1,HISTORICAL_ONLY,CLEAR,,"[""HISTORICAL_MENTION"",""CONTROL_OR_COMPARISON""]",[],[],This survey-of-past-initiatives unit names a field or model family historically and comparatively but does not delimit reproducible candidate mechanics.,5,ch01-foundations-reader-e1
