asset_id,link_id,physical_path,sha256,bytes,source_path,source_unit_id,assignment_path,assignment_stage,assignment_basis,reference_status,inspection_status,review_epoch,visual_role,source_status,risk_flags,original_resolution_status,transcription_status,candidate_ids,route_ids,evidence_statement,review_stage,reviewer,uncertainty
A000062,,BACK-MATTER/NOTES/_page_1032_Picture_11.jpeg,2b6326f90f10d4f887be2cfeb69ec6f7712a72572868dd0a49fe0dd407ce6093,3016,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000063,,BACK-MATTER/NOTES/_page_1032_Picture_12.jpeg,436feb4ebafa0c946142e22a2c45011d84ce23f0000e75e6cb5143969efba69c,5648,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000064,,BACK-MATTER/NOTES/_page_1032_Picture_13.jpeg,0ca11e29343741d99227175123d39260b87854891cb81be88e1df96ff12c64e7,4424,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000065,L001153,BACK-MATTER/NOTES/_page_1033_Picture_14.jpeg,a5fa4996ada242afea5e9c25aa688005887bf7718bd4b398f229310ef93502f8,6238,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007017,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000066,L001154,BACK-MATTER/NOTES/_page_1037_Picture_13.jpeg,27fb59c146ee0077efd6833a9f2f4d4cb7ca13be7f62bfa7188d515ad4772009,26360,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007040,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000067,L001155,BACK-MATTER/NOTES/_page_1038_Block_Rules_Five_Panel_Row.jpeg,6240560b555f369d5c0bb7869a8796b84c002d10e5c380fd8f5c1efcaa755f78,340706,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007055,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000068,,BACK-MATTER/NOTES/_page_1038_Picture_14.jpeg,45e0944f66bcb899d7e0666b9782d376b32be726da27692402049147d6ce7085,3903,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000069,,BACK-MATTER/NOTES/_page_1038_Picture_15.jpeg,a81b688015c8929879734dd032a49c179b209168df893e9839d8eec9ebb2e43f,4067,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000070,,BACK-MATTER/NOTES/_page_1038_Picture_16.jpeg,36c42bb04ecc32044382b88e9843c948786fde44ead90eeed253076d7ff1d4f4,4004,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000071,,BACK-MATTER/NOTES/_page_1038_Picture_17.jpeg,41e4ccd642e4985e90955efe6f8390519c797bdf25edf0d17c92091b1bfc50ae,5420,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000072,,BACK-MATTER/NOTES/_page_1038_Picture_18.jpeg,cca06bb048f681e8e06ecb839d2ec6ce1db4bdcd14059ca236e899110709481d,5162,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000073,L001156,BACK-MATTER/NOTES/_page_1044_Diameter_Six_Network_Row.jpeg,c53fa89aa270829a5d990b56cef4be42f45dffe1daef2efd4fdb0c5a40156419,109189,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007086,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000074,L001157,BACK-MATTER/NOTES/_page_1044_Girth_Six_Network_Row.jpeg,0e5fedee979bc65b676da5b2de4ec1eadaea2c0f66ed98f4e4ae1b87e9f930a0,136852,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007089,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000075,,BACK-MATTER/NOTES/_page_1044_Picture_10.jpeg,02b9bf8b9c80cc1684090681f25a1ad1c8a4e2fc633029bc095427f069235cbb,1893,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000076,,BACK-MATTER/NOTES/_page_1044_Picture_11.jpeg,0741d3e617b593feba36a84a8603c9e8da11368982bc86558844ecd4eb07814e,2786,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000077,,BACK-MATTER/NOTES/_page_1044_Picture_12.jpeg,2c9f9bd9e27227aea56355ae29d048da465fdb154d2173cddcf907b62a7460a1,2582,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000078,,BACK-MATTER/NOTES/_page_1044_Picture_15.jpeg,a4b2f35b13d4f047ff896208e735061ead9e44877956ffd3fbffac50d0476977,1729,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000079,,BACK-MATTER/NOTES/_page_1044_Picture_16.jpeg,18fb3f44746f08d1107285bc58198792bf3ec29a87dda48964bc1041dac9011c,2320,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000080,,BACK-MATTER/NOTES/_page_1044_Picture_17.jpeg,29df5d9c617fabd2a184275d6dd889e7653421271030f16f49acbd2bebb6e6b3,2472,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000081,,BACK-MATTER/NOTES/_page_1044_Picture_18.jpeg,cfb19d894def3910fd85750e4f5614a40e853404966cb6a1e4a660c469ec2867,2715,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000082,,BACK-MATTER/NOTES/_page_1044_Picture_19.jpeg,8b1a7b94af2869916e24ec1d4a6908e2894c9462a5913cc3c397b6fae262610f,3318,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000083,,BACK-MATTER/NOTES/_page_1044_Picture_20.jpeg,63406cf45e03f15225723f95b436fe9a73eb0f7a6b110b529592c21a190d7ba8,3034,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000084,,BACK-MATTER/NOTES/_page_1044_Picture_8.jpeg,23aefb2d8611251cf2862475e8c3db928fcb840f4cd0548c0574057d313d99ee,3319,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000085,,BACK-MATTER/NOTES/_page_1044_Picture_9.jpeg,702586885f0bd6f4656c70e485343e0b5d0595310a4e17988489d6e0764f7836,2060,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000086,L001158,BACK-MATTER/NOTES/_page_1047_Picture_11.jpeg,6741bdbfbc784f0428517083d681feec8b0abbee46151676b051584211d91c73,24424,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007118,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000087,L001161,BACK-MATTER/NOTES/_page_1049_Additive_Rules_Three_Column_Group.jpeg,adfe24ec7c77a8eae3633e3c94e31e2847ec6d3bdbadfe4e4e6a337a9d91fb70,355657,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007146,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000088,L001162,BACK-MATTER/NOTES/_page_1049_Figure_14.jpeg,5aa9dde5f6abba47cfebda473d1b93e8d2d9bacc0e0439096ec356c402f0f016,1718908,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007148,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000089,,BACK-MATTER/NOTES/_page_1049_Picture_11.jpeg,de84fa611cc3e0f63525d98bd76aa3acef971682529e3d4abcefa03fa012bfc3,16248,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000090,,BACK-MATTER/NOTES/_page_1049_Picture_12.jpeg,88d6ff3896c68103c8ac3a93733ada1736861b11a7e9bf4a9ba8b4fa2be51865,9787,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000091,L001159,BACK-MATTER/NOTES/_page_1049_Picture_5.jpeg,f109e4b50674bff8f054e83d8c70da6cfdbd767511eb4de2b8eafeb02af63ce1,104351,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007142,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000092,,BACK-MATTER/NOTES/_page_1049_Picture_7.jpeg,904e70586a09d98bbc93fc01133903ce466495bc0f94600324b2ffde9e579da0,6969,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000093,,BACK-MATTER/NOTES/_page_1049_Picture_8.jpeg,81000119b8b509f4232f37aace2dd46cfe2f2fec4c1bf4376202a03d55f1bb47,8466,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000094,,BACK-MATTER/NOTES/_page_1049_Picture_9.jpeg,078101e81a6d21a7c6d0ee2ddd4a5d0132595fcea71ccd659fb31baf3a5ff228,8615,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000095,L001160,BACK-MATTER/NOTES/_page_1049_Size_Dependent_Rule_60_Three_Panel_Row.jpeg,b52e81f32ca8a0e6e59b65727be15fabf8dbd7d8336905221b9e623b914d906f,227763,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007144,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000096,L001164,BACK-MATTER/NOTES/_page_1050_Firing_Squad_Five_Width_Group.jpeg,8c29187f72a99158d383e8bb7ff1e0947d1ab48c9bdb874998a9a407c2e54718,318116,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007157,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000097,L001163,BACK-MATTER/NOTES/_page_1050_Intrinsic_Synchronization_Rule_and_Spacetime.jpeg,e6fda40a6ee7f78ffe0431bf9c1510cbe8499adf1c86d4271b8424336e59aeaa,277008,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007155,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000098,,BACK-MATTER/NOTES/_page_1050_Picture_12.jpeg,e6a5052e452ccd512bb4f60c2a9d765270ca89bf7a544197deefcaf80bd5bcd8,2592,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000099,,BACK-MATTER/NOTES/_page_1050_Picture_13.jpeg,eafc87dda0920e3c95c7c24fefce398cabe4eeb603640304767ae53c6639153a,5027,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000100,,BACK-MATTER/NOTES/_page_1050_Picture_14.jpeg,5517b330293b656df99a0fba9b0f23499036281782d4c24e90978b9b7c182360,9218,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000101,,BACK-MATTER/NOTES/_page_1050_Picture_15.jpeg,cf5af636914cf4b10c811b522f99f3781351a7feee35aca55aae69330ec9eb20,8036,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000102,,BACK-MATTER/NOTES/_page_1050_Picture_8.jpeg,db2b6616bf85773bdfcf30bdc49e701bb32af17de4053d874b8d82d1744816d8,5132,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000103,,BACK-MATTER/NOTES/_page_1050_Picture_9.jpeg,a54f776e429ae868f530c1acff80c189050aa5780c296faf67e8c4db0a922d41,24875,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000104,,BACK-MATTER/NOTES/_page_1051_Picture_5.jpeg,444f42d8b870a31bf5a71c2daff029269d82a3125940eaa5ad25dd661c3a4e4a,5751,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000105,,BACK-MATTER/NOTES/_page_1051_Picture_6.jpeg,01234583629a278aaff75318d991cdd484fcd1f9b3be19bf26ffed572d9f8154,10300,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000106,L001165,BACK-MATTER/NOTES/_page_1051_Spacetime_Networks_Three_Panel_Row.jpeg,012ab5e2b7b6392919f924368ef2d46afe5e62b83f573790535478419af6db41,200761,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007163,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000107,L001166,BACK-MATTER/NOTES/_page_1052_Confluence_Four_Case_Row.jpeg,763233fbcd08b7285d01228778f42d7b77e798e5f7978b8e7d9582a33b2b4f9c,190818,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007171,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000108,L001167,BACK-MATTER/NOTES/_page_1052_Flat_Functions_Three_Case_Row.jpeg,78fb901d6d85fd7b2fad51c63d24d44f4b65a266687ee819ad0f64970f370f58,265213,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007174,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000109,,BACK-MATTER/NOTES/_page_1052_Picture_2.jpeg,29efcf61a158f12fc9a951fd0adf6f8cf7143cac9bb8600169c737a87eb4a7d0,10176,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000110,,BACK-MATTER/NOTES/_page_1052_Picture_3.jpeg,61f3201e8b2268e8d74cb7f7a83dd67488d6d4d6722c1526d5756679ff2f00cd,6258,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000111,,BACK-MATTER/NOTES/_page_1052_Picture_4.jpeg,7425a96fe2b9f234c227c1c9cd7ae8b5c90d052e19bc6e23628e9b5a235865df,9956,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000112,,BACK-MATTER/NOTES/_page_1052_Picture_7.jpeg,816c60eba79cdfffa57b0bcfbe705631415280bd0c9afb11ae1fc2ce1c43a89b,6669,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000113,,BACK-MATTER/NOTES/_page_1052_Picture_8.jpeg,91b4f1662b099296dac1d67df2ab92d2e90731f8292b48359f3e6ab65cfa6c2c,6072,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000114,,BACK-MATTER/NOTES/_page_1052_Picture_9.jpeg,ae983570dbc21cf2e56c8c286d82fa0ff7b6aa2d5026182d87c2c3fcdd9d523f,11590,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000115,L001168,BACK-MATTER/NOTES/_page_1053_Neighbor_Independent_Update_Rule.jpeg,6b1a22b7ec267cbd50d15270492a5fa0f3ed15d9c084292bf8f3c22147ea600f,47434,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007184,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000116,L001169,BACK-MATTER/NOTES/_page_1053_Picture_14.jpeg,bee77e1095d1aad555c6d3c247070e141c776a8d4178ff72b1c7f5342e7d31e7,6421,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007191,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000117,L001170,BACK-MATTER/NOTES/_page_1053_Picture_16.jpeg,7f6861e955d5837a0fafd4b3588b1d1654cc06771ab77f19ecba083a86d04be6,104287,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007193,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000118,L001171,BACK-MATTER/NOTES/_page_1054_Figure_3.jpeg,4146c4233c1722c347d9c16e5de2bd1d368ffd8a456b6e7b8a32dae7f550148b,839127,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007198,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000119,L001172,BACK-MATTER/NOTES/_page_1054_Overlapping_Clusters_Three_Example_Group.jpeg,880e1e3f22525cf332a659fae1d45ab94dd8541269d4ad94440a86b1f4e5edc3,97406,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007204,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000120,,BACK-MATTER/NOTES/_page_1054_Picture_11.jpeg,f4e7735de8e5d455e2a929abdc294c9a1798f30627bcbe54845b123500f1f598,3633,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000121,,BACK-MATTER/NOTES/_page_1054_Picture_12.jpeg,5c3a66a551af852a2d1730921eab3b54ea4769076b55f16842806b9e56d4fa42,6515,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000122,,BACK-MATTER/NOTES/_page_1054_Picture_13.jpeg,1d8a10a1e68bed87144e4f69d1b6fb5069c33cb0eb25a88e939cc87c2b204baa,3133,,,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,UNIQUE_DIRECTORY_PAGE_RANGE,UNREFERENCED_PHYSICAL,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000123,L001174,BACK-MATTER/NOTES/_page_1055_Picture_12.jpeg,6940b10e443adb63a37926711f40de5f18de958f4f3c6f5741fb6c20120e1a9b,10744,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007213,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000124,L001173,BACK-MATTER/NOTES/_page_1055_Picture_8.jpeg,6a8cdcea55731653858d6f9bbe7ba64762a32126619d72acf7d3a1131c4b3922,19776,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007209,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000125,L001175,BACK-MATTER/NOTES/_page_1056_Picture_5.jpeg,ffb15268462820a8f658d2d7717337f415b5023a0e8dab7accf89c0ac800698f,17299,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007218,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A000126,L001176,BACK-MATTER/NOTES/_page_1057_Figure_6.jpeg,985a73ef1b47eea467d995270af68963958e541db497e4d1e3b1cb70ef5460c8,49665,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,U007224,BACK-MATTER/NOTES/09-Fundamental-Physics-Notes.md,13,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
